EST1356601101S1K	1	Ente_lactis_HJS001	25388	24936	15374	0.367	2.421	0.87	0.18	0.631	0.978	0.131	0.022	0.026	0.026
EST1356602101S1K	0	Ente_hirae_13152	27801	27749	30341	0.827	44.258	36.172	0.77	0.827	0.941	1.004	0.772	0.41	0.435
EST1356604101S1K	0	Ente_hirae_13344	26635	26577	30362	0.928	47.733	43.887	0.868	0.928	0.976	1.192	1.034	0.677	0.693
EST1356611101S1K	0	Ente_hirae_13344	26635	26588	29921	0.923	20.693	18.854	0.743	0.923	0.977	0.68	0.505	0.571	0.584
EST1356618101S1K	0	Ente_hirae_13344	26635	26604	14552	0.43	2.274	0.964	0.351	0.695	0.95	0.058	0.02	0.069	0.073
EST1358301101S1K	0	Ente_hirae_13344	26635	26586	28501	0.885	6.656	5.819	0.728	0.888	0.981	0.694	0.505	0.498	0.508
EST1358301201S1K	0	Ente_hirae_13344	26635	26589	29005	0.912	12.173	10.972	0.686	0.912	0.972	0.487	0.334	0.507	0.521
EST1358302101S1K	0	Ente_hirae_13344	26635	26565	54846	0.922	19.015	17.373	0.622	0.922	0.978	0.627	0.64	0.476	0.487
EST1358302101S1K	1	Ente_faecalis_ES-2-1	26147	26003	30357	0.757	7.131	5.348	0.495	0.761	0.978	0.402	0.193	0.212	0.217
EST1358304101S1K	0	Ente_hirae_13344	26635	26592	30393	0.942	11.365	10.568	0.733	0.942	0.963	0.553	0.406	0.59	0.613
EST1359005101S1K	0	Ente_hirae_L6E	27764	27718	37406	0.752	3.62	2.628	0.57	0.811	0.958	0.111	0.14	0.27	0.282
EST1359005101S1K	1	Ente_faecium_HB-1	25211	24661	16561	0.453	2.219	0.978	0.435	0.725	0.958	0.136	0.046	0.099	0.104
EST1361007101S1K	0	Ente_hirae_L6E	27764	27727	14049	0.405	2.757	1.077	0.468	0.614	0.861	0.115	0.054	0.062	0.071
EST2359005102S1K	0	Ente_faecium_HB-1	25211	25158	44622	0.824	4.097	3.266	0.416	0.857	0.914	0.134	0.074	0.23	0.251
EST2359005102S1K	1	Ente_hirae_L6E	27764	27210	23896	0.642	3.451	2.143	0.505	0.727	0.923	0.044	0.053	0.158	0.171
