ESO1256808120S1K	1	Bact_thetaiotaomicron_CL15T12C11.fa.gz	67497	66963	69515	0.292	2.200	0.635	0.296	0.621	0.976	0.469	0.222	0.033	0.033
ESO1256810120S1K	0	Bact_uniformis_CL03T12C37.fa.gz	47712	47620	246889	0.686	57.937	39.106	0.510	0.686	0.977	3.298	1.925	0.161	0.165
ESO1256810120S1K	1	Bact_caccae_CL03T12C61.fa.gz	53897	52592	214219	0.782	10.504	8.088	0.237	0.782	0.766	0.330	0.439	0.087	0.113
ESO1256810120S1K	2	Bact_ovatus_V975.fa.gz	63623	61707	173109	0.737	6.416	4.669	0.210	0.744	0.905	0.127	0.297	0.078	0.086
ESO1256810120S1K	3	Bact_thetaiotaomicron_CL06T03C18.fa.gz	57788	55640	127604	0.537	3.235	1.727	0.088	0.653	0.940	0.023	0.098	0.019	0.020
ESO1256811120S1K	0	Bact_uniformis_CL06T06C18.fa.gz	47840	47542	192248	0.624	4.953	3.025	0.222	0.656	0.878	0.454	0.201	0.052	0.060
ESO1256811120S1K	1	Bact_fragilis_86-5443-2-2.fa.gz	52167	51388	162573	0.631	3.512	2.155	0.221	0.713	0.945	0.113	0.155	0.067	0.071
ESO1256811120S1K	2	Bact_caccae_BFG-100.fa.gz	49508	47984	130162	0.574	3.033	1.719	0.208	0.699	0.972	0.138	0.114	0.057	0.058
ESO1256811120S1K	3	Bact_thetaiotaomicron_7330.fa.gz	63676	61835	102643	0.423	2.914	1.216	0.240	0.602	0.966	0.067	0.104	0.036	0.037
ESO1256811120S1K	4	Bact_xylanisolvens_funn3.fa.gz	63173	57602	76460	0.344	2.824	0.939	0.232	0.564	1.043	0.132	0.076	0.024	0.025
ESO1350510120S1K	0	Bact_uniformis_CL03T12C37.fa.gz	47712	47653	148761	0.654	8.875	5.705	0.302	0.656	0.952	0.799	0.317	0.081	0.085
ESO1350510120S1K	1	Bact_ovatus_BFG-107.fa.gz	65808	64802	117602	0.646	4.602	2.898	0.302	0.684	0.889	0.096	0.221	0.081	0.091
ESO1350510120S1K	2	Bact_nordii_FDAARGOS_1461.fa.gz	55722	54279	75746	0.445	5.321	2.337	0.289	0.493	0.945	0.105	0.148	0.030	0.031
ESO1350510120S1K	3	Bact_ovatus_V975.fa.gz	63623	32045	51573	0.475	3.512	1.646	0.169	0.589	0.968	0.049	0.061	0.027	0.028
ESO1356803120S1K	0	Bact_caccae_CL03T12C61.fa.gz	53897	53740	175103	0.695	5.490	3.761	0.263	0.711	0.821	0.276	0.228	0.076	0.092
ESO1356803120S1K	1	Bact_xylanisolvens_funn3.fa.gz	63173	58815	137774	0.454	4.196	1.839	0.195	0.540	0.859	0.184	0.125	0.022	0.026
ESO1356803120S1K	2	Bact_uniformis_CL06T06C18.fa.gz	47840	46245	111057	0.445	3.734	1.630	0.166	0.554	0.933	0.406	0.085	0.021	0.023
ESO1357102120S1K	0	Bact_fragilis_FDAARGOS_1225.fa.gz	50988	50895	318149	0.869	53.954	46.647	0.537	0.869	0.929	2.979	3.317	0.327	0.352
ESO1357102120S1K	1	Bact_ovatus_BFG-107.fa.gz	65808	64862	273944	0.708	10.269	7.058	0.230	0.709	0.760	1.193	0.656	0.062	0.082
ESO1357102120S1K	2	Bact_uniformis_NBRC_113350.fa.gz	46678	45394	227993	0.730	8.185	5.913	0.171	0.732	0.954	0.473	0.377	0.064	0.067
ESO1357102120S1K	3	Bact_caccae_BFG-100.fa.gz	49508	47239	194859	0.700	5.164	3.573	0.130	0.720	0.849	0.723	0.237	0.040	0.047
ESO1357102120S1K	4	Bact_intestinalis_APC919_174.fa.gz	56963	55810	161798	0.568	5.711	3.208	0.159	0.592	0.989	0.714	0.252	0.031	0.032
ESO1357102120S1K	5	Bact_thetaiotaomicron_CL15T12C11.fa.gz	67497	61246	130103	0.504	3.086	1.541	0.099	0.642	0.967	0.092	0.133	0.020	0.021
ESO1357107120S1K	0	Bact_xylanisolvens_funn3.fa.gz	63173	62793	80044	0.366	3.036	1.067	0.279	0.558	1.045	0.178	0.079	0.030	0.032
ESO1357107120S1K	1	Bact_uniformis_CL06T03C05.fa.gz	52270	49139	57066	0.337	2.790	0.926	0.256	0.558	1.037	0.107	0.052	0.026	0.027
ESO1358301120S1K	0	Bact_xylanisolvens_funn3.fa.gz	63173	62640	246139	0.773	5.548	4.123	0.263	0.786	0.848	0.470	0.350	0.106	0.126
ESO1358301120S1K	1	Bact_thetaiotaomicron_CL06T03C18.fa.gz	57788	56449	197702	0.659	3.509	2.299	0.173	0.732	0.894	0.091	0.170	0.055	0.061
ESO1358301120S1K	2	Bact_stercoris_BFG-121.fa.gz	38438	37216	160506	0.624	6.439	3.990	0.240	0.636	0.997	0.288	0.195	0.061	0.061
ESO1358301120S1K	3	Bact_ovatus_V975.fa.gz	63623	45494	137268	0.527	4.485	2.328	0.227	0.584	0.967	0.266	0.140	0.040	0.041
ESO1358301120S1K	4	Bact_uniformis_NBRC_113350.fa.gz	46678	45147	113278	0.532	3.541	1.866	0.233	0.630	0.988	0.123	0.111	0.048	0.049
ESO1358301120S1K	5	Bact_salyersiae_BFG-288.fa.gz	52306	51030	89257	0.479	2.617	1.242	0.228	0.674	0.992	0.094	0.083	0.049	0.050
ESO1358301220S1K	0	Bact_ovatus_VPIC145.fa.gz	69560	69508	102424	0.378	2.647	0.983	0.201	0.603	0.928	0.591	0.119	0.026	0.028
ESO1359003120S1K	0	Bact_ovatus_VPIC145.fa.gz	69560	69503	131312	0.678	11.603	7.740	0.521	0.678	1.020	0.607	0.498	0.159	0.162
ESO1359003120S1K	1	Bact_fragilis_86-5443-2-2.fa.gz	52167	51835	84218	0.745	6.009	4.360	0.462	0.755	0.982	0.349	0.211	0.193	0.196
ESO1359006120S1K	0	Bact_uniformis_CL06T03C05.fa.gz	52270	52088	129063	0.503	3.764	1.852	0.244	0.596	0.929	0.150	0.113	0.041	0.044
ESO1359006120S1K	1	Bact_salyersiae_BFG-288.fa.gz	52306	51932	102872	0.476	2.967	1.398	0.240	0.632	0.911	0.094	0.084	0.041	0.046
ESO1359006120S1K	2	Bact_caccae_BFG-100.fa.gz	49508	48356	78159	0.349	2.962	1.021	0.215	0.545	0.954	0.222	0.057	0.021	0.022
ESO1361001120S1K	0	Bact_caccae_CL03T12C61.fa.gz	53897	53686	77418	0.382	2.582	0.971	0.286	0.615	0.934	0.085	0.063	0.039	0.041
ESO1361001120S1K	1	Bact_uniformis_CL06T06C18.fa.gz	47840	47045	56907	0.347	2.459	0.836	0.303	0.613	0.968	0.136	0.048	0.038	0.040
ESO1361002120S1K	0	Bact_uniformis_CL06T06C18.fa.gz	47840	47687	117146	0.552	3.816	2.059	0.292	0.633	0.920	0.209	0.129	0.059	0.065
ESO1361002120S1K	1	Bact_ovatus_V975.fa.gz	63623	63303	90823	0.317	2.357	0.735	0.194	0.609	0.964	0.081	0.061	0.022	0.023
ESO1361002120S1K	2	Bact_caccae_CL03T12C61.fa.gz	53897	51395	70775	0.305	2.437	0.733	0.195	0.587	0.930	0.152	0.049	0.019	0.020
ESO1361004120S1K	0	Bact_ovatus_BFG-107.fa.gz	65808	65574	263197	0.651	10.300	6.521	0.264	0.652	0.964	0.770	0.740	0.070	0.073
ESO1361004120S1K	1	Bact_intestinalis_APC919_174.fa.gz	56963	56262	220498	0.704	8.446	5.896	0.272	0.706	0.987	0.411	0.563	0.094	0.095
ESO1361004120S1K	2	Bact_uniformis_CL03T12C37.fa.gz	47712	46658	180904	0.619	7.251	4.441	0.234	0.626	1.001	1.453	0.352	0.057	0.057
ESO1361004120S1K	3	Bact_fragilis_BOB25.fa.gz	51699	50539	152040	0.596	3.192	1.868	0.141	0.705	0.997	0.171	0.162	0.042	0.042
